-0.0077810707	-0.0713273	0.05815602	-0.068754755	0.0003631178	-0.02136946	0.047370743	-0.04099939	0.004847016	0.028516764	-0.07000449	-0.0356774	-0.009468245	-0.002505091	-0.052994628	-0.055762663
0.06562587	0.002487498	-0.01271023	-0.09633272	0.035335373	0.035267796	0.038374554	-0.11044902	-0.076783374	-0.085477516	-0.062680714	0.0061608944	0.105906084	-0.012115866	-0.06542429	0.34427172
0.06455378	-0.35559347	0.04832792	-0.075931765	0.075939715	0.07615423	0.13924906	-0.07406923	-0.042838626	-0.07497389	-0.1668008	0.024282116	-0.000488535	-0.03372047	-0.052062463	-0.51245743
-0.1832013	0.13226381	0.063165426	0.31626096	-0.21435724	-0.28519827	-0.30109808	0.28614682	0.28350654	0.28744245	0.25523525	-0.17776918	-0.19319466	0.18964365	0.30355576	0.36123794
-0.056839876	-0.010680946	0.025195375	-0.00046576455	-0.055741988	-0.040291104	-0.002116044	-0.0061663385	0.000569488	-0.008855447	0.018300565	-0.055391055	-0.04905148	-0.00648168	-0.011620516	0.11462489
0.0429754	-0.12546392	0.03193735	-0.003048733	-0.02256889	0.04556008	0.07297484	-0.04171937	-0.008567584	-0.023927277	-0.08866557	0.011748497	-0.026033692	0.008411596	-0.04333165	-0.49155915
-0.22952943	-0.100289516	0.1544748	0.2542756	-0.30641568	-0.2819969	-0.22835688	0.28202832	0.2750588	0.28108314	0.26443183	-0.24926405	-0.20211847	0.26086798	0.25721475	-0.085969634
0.03871371	-0.12805226	-0.017039359	-0.061840873	0.041486293	0.045305118	0.02695733	-0.030014716	0.014255635	-0.04315515	-0.06440133	0.043033242	-0.033168778	-0.04532798	-0.06324751	-0.26622632
-0.19649275	-0.31708518	0.24886353	0.2927893	-0.22453976	-0.1675596	-0.22160369	0.24961816	0.27402687	0.2527266	0.25702506	-0.24172924	-0.2909603	0.22456571	0.25652355	-0.61467415
-0.01498353	-0.1335504	0.05061144	0.016322903	-0.012636444	-0.0034055244	0.02352677	0.072893575	0.044174347	-0.009184804	0.0064053065	-0.026046468	-0.0022178236	0.06562734	0.03912277	-0.16174755
-0.19660367	-0.08075123	0.13909024	0.246825	-0.25938267	-0.2366621	-0.2303825	0.27942264	0.21269044	0.2446989	0.25536966	-0.26242632	-0.1703189	0.18108298	0.27348682	-0.06894267
0.018826433	-0.13026822	0.044884387	-0.0021263517	0.0054950016	0.006805288	0.0001229427	-0.037877724	0.0224528	0.010528526	-0.060925715	0.030187385	0.035001896	0.020804593	-0.02239695	0.09075882
-0.15923905	0.22464342	0.010675341	0.20465074	-0.15663238	-0.17802185	-0.17246594	0.18180257	0.12593094	0.20603317	0.16088314	-0.14397871	-0.054396156	0.045968756	0.15538031	0.51926476
