-0.1229533	-0.07994353	0.05694711	0.08309865	-0.09955428	-0.11978741	-0.039839078	0.12166687	-0.09463162	0.13286647	0.10001956	-0.02155782	0.083896525	-0.090100236	-0.1277389	0.10262777
-0.03782825	0.0067470088	0.00244865	-0.0061756233	-0.025871351	-0.04575363	-0.07607538	0.024547748	-0.045118205	0.019021465	0.03244798	-0.060565673	0.011375902	0.00015200194	-0.066028036	0.024489703
0.07689177	0.060453616	-0.016515635	-0.0016391274	0.049080987	0.0098230215	0.04848704	-0.04971672	0.021713499	0.0018398706	-0.056890413	-0.00095027464	-0.009493031	0.026952699	0.07238129	-0.09340346
-0.063041955	0.02428805	0.03682571	-0.019202627	-0.087595895	-0.01675186	-0.106031574	0.037885834	-0.028957851	0.10707485	0.11254687	-0.030520318	0.059845213	-0.08086429	-0.055756968	0.029750656
-0.17463477	-0.092526875	0.13147123	0.063672386	-0.17120105	-0.21606769	-0.16070288	0.20288931	-0.18813692	0.123294145	0.2641047	-0.16059513	0.19284742	-0.15379037	-0.18263741	0.22373419
0.10011111	0.13377029	-0.04775173	-0.08114506	0.06927218	0.05762502	0.04803438	-0.09734606	0.06147094	-0.023403062	-0.060806196	0.13671346	-0.046525672	0.121976994	0.011150808	-0.00012163079
0.03318543	-0.010547869	-0.07127372	0.029787559	0.06448772	0.018899813	0.08057507	-0.01857534	0.037983306	-0.0348537	-0.06441532	-0.001236894	-0.02035688	0.008614039	0.0025279007	-0.084522516
-0.11738307	-0.036233373	0.030564006	0.020846881	-0.1340186	-0.09540603	-0.075323984	0.058801252	-0.123917386	0.06513174	0.13608332	-0.049947824	0.0499922	-0.08333147	-0.062988795	0.11119001
-0.1484154	-0.026945354	0.08714488	0.079619266	-0.17440927	-0.078555934	-0.08958495	0.13854523	-0.111765295	0.071998045	0.10024957	-0.07475532	0.15906052	-0.05106159	-0.13091187	0.12792777
0.09176249	0.05225605	-0.015172393	-0.029254857	0.053364694	0.048554193	0.06249544	-0.09437038	0.07095858	-0.025539514	-0.0010167403	-0.030991482	-0.02396574	0.008704186	0.09288859	-0.07768529
-0.065312326	0.0011020605	0.060792316	-0.053554777	-0.07062966	-0.06258204	-0.025811618	0.058625933	-0.007382213	-0.012834261	0.062001742	0.015870651	-0.0084097115	0.008694837	-0.028057558	0.057619385
-0.054607637	-0.1175197	0.029636053	0.17571703	-0.06070485	-0.036008883	0.0049086977	0.05539267	-0.02099457	0.1128875	0.041074418	-0.11821394	0.08831225	-0.12980334	-0.03494551	0.01247325
0.00036300655	-0.015035431	0.0013092405	-0.015301148	0.021123592	0.07195365	0.028121142	-0.05091913	0.09452122	-0.01812112	-0.040419523	-0.009040771	0.0009442341	0.004054028	-0.007339162	-0.025715983
0.09181017	-0.01606819	-0.094552755	0.0048037316	0.07170451	0.024640521	0.044194188	-0.12396404	0.025205027	0.019599691	-0.04222118	-0.005708211	-0.03707889	-0.00027361306	0.048059043	-0.10673182
-0.16073087	-0.17313515	0.16117665	0.2221679	-0.17975809	-0.18144037	-0.20983934	0.1928141	-0.19548866	0.21341658	0.14898032	-0.22794025	0.18037237	-0.23258589	-0.19985408	0.15449281
0.08496092	0.052097205	-0.03902214	0.008801846	0.06385047	0.0991817	0.046254683	-0.06963087	0.026056694	0.010007989	-0.05917647	-0.011041188	-0.035409987	0.014333175	0.037318725	-0.08585806
0.030613158	-0.025626536	-0.02877475	0.035626862	-6.304846e-05	0.0002255702	-0.026368888	-0.06325087	0.0005388578	-0.021341046	0.008034553	-0.041147538	-0.013724521	-0.055629697	0.06049686	-0.048258312
0.19887978	0.15792221	-0.19323196	-0.1022497	0.19902597	0.13794684	0.19963703	-0.20450667	0.17239864	-0.15182373	-0.18460815	0.079866394	-0.17282097	0.093307994	0.15208864	-0.22475253
0.028021956	0.045106914	-0.05702714	-0.043522008	-0.014553191	0.04780228	-0.008991878	-0.013080437	0.011332428	0.017511448	0.024892354	0.029246503	-0.017993374	0.04461811	0.028905742	-0.010290296
-0.07214952	0.037453134	0.059948094	-0.029421717	-0.080068566	-0.019988777	-0.090001516	0.06125364	-0.091644265	-0.007397063	0.06949603	-0.012883042	0.0100406185	-0.010315455	-0.07402581	0.12281018
0.102756284	0.034795064	-0.14314386	0.020645851	0.15624154	0.114432074	0.113344	-0.18288347	0.13474484	-0.030995829	-0.15926746	0.092478044	-0.08106911	0.084703214	0.14094025	-0.17227054
0.010309218	-0.024338124	-0.03459175	-0.05572521	-0.05170768	-0.002961056	-0.073407784	0.059281945	-0.026556576	-0.0044123963	0.008386099	-0.03492512	0.004515583	0.023238726	-0.060814515	0.065041706
0.056567177	0.0871784	-0.04655534	-0.098726675	0.09728079	0.056021634	0.029189836	-0.022225438	0.041406028	-0.082062624	-0.08253024	0.08553119	-0.06461646	0.10278097	0.048603836	-0.095898606
-0.052781254	-0.092246495	0.043359865	0.03998389	-0.06655111	-0.084427156	-0.02837989	-0.0017218563	-0.03283767	0.08439748	0.07940303	-0.11565377	0.061029	-0.10906115	-0.09248326	0.07480486
0.04478997	0.009680673	-0.07003717	-0.06194495	0.032896463	-0.022365645	0.063867815	-0.06314631	0.06762926	-0.04109847	-0.016139051	0.07397546	0.019224044	0.07097302	0.06363806	-0.059190955
0.06930124	0.099288955	-0.05116181	-0.039109554	0.052833658	0.12069691	0.029495282	-0.1087154	0.027506422	-0.09957042	-0.05777355	0.066243194	-0.08840157	0.048994035	0.117017604	-0.04803944
0.06319396	-0.025043113	-0.061883748	0.08286558	0.071456395	0.013037717	0.021835344	-0.09857193	0.003993502	-0.010327588	-0.1010999	0.009267282	0.01554041	-0.05021877	0.11389973	-0.10069383
-0.050817832	0.08735661	0.041943263	-0.073154	0.006844943	-0.081757896	-0.0027292725	0.026180338	-0.015469385	0.007308008	0.029814307	0.0023771783	0.040730223	-0.005331586	-0.05005141	0.058143355
0.12366735	0.10614339	-0.08327412	-0.14540385	0.1381286	0.07600243	0.07564533	-0.116297506	0.09993704	-0.07093224	-0.11771473	0.10276988	-0.1325131	0.12700394	0.13828254	-0.07123395
-0.06458009	-0.0037203168	0.05612617	-0.095193855	-0.08655539	-0.07324953	-0.06798704	0.043977983	-0.02862491	0.062046867	0.13891494	0.033487145	0.01661997	-0.016132588	-0.10130384	0.07416546
0.18949567	0.10919151	-0.14935751	-0.04167538	0.13374151	0.097403914	0.08576103	-0.10349062	0.1797096	-0.08313077	-0.1652584	0.0535775	-0.15851222	0.13328846	0.1469631	-0.09897361
-0.054953154	-0.056280475	0.027040923	0.020550722	-0.12752	-0.058515113	-0.11401574	0.034403473	-0.06211093	0.09641437	0.094087906	-0.019496921	0.08340296	-0.09258852	-0.10045342	0.081818946
0.39346537	0.37446013	-0.39719486	-0.35785756	0.36789703	0.32623425	0.37634864	-0.33343613	0.40472546	-0.36530435	-0.41862816	0.32200795	-0.40754914	0.38183013	0.34079763	-0.31980848
0.034768656	0.046307802	-0.056017436	-0.082330786	0.058318686	0.06118125	0.03714931	-0.017947232	0.019316297	-0.006726828	-0.08753191	0.05860673	-0.047232985	0.07082473	0.036278155	-0.04574348
0.08363145	0.038934235	-0.057513773	0.0133389	0.0104449475	0.026295261	0.019053811	-0.06702422	0.057242673	-0.046913616	-0.10117448	0.0020861072	-0.0035784019	0.02845551	0.04803639	-0.057679225
-0.04486831	0.035424873	0.039519973	-0.012656513	-0.052099664	-0.058339514	-0.033322215	-0.0020536974	0.03953812	-0.003760576	0.038992	-0.00043201505	0.050191782	0.017398441	-0.011820516	-0.00707248
-0.3686382	-0.47339344	0.34905815	0.43326053	-0.39207947	-0.34419444	-0.41376102	0.3774371	-0.3145643	0.3998743	0.3121439	-0.4453778	0.4335323	-0.49232462	-0.3120642	0.36919567
0.22028643	0.08624465	-0.20454575	-0.14347933	0.13596058	0.14122877	0.2138721	-0.16466813	0.20257363	-0.10477363	-0.206241	0.1306273	-0.18443522	0.14165986	0.15605448	-0.21699625
-0.3053677	-0.4272053	0.30141392	0.41582385	-0.35110742	-0.36037046	-0.39410788	0.3040027	-0.3927236	0.32629904	0.36137187	-0.36327478	0.37983218	-0.3883936	-0.32360736	0.34481516
-0.015425628	-0.0699832	0.0416444	0.07668705	-0.012822481	-0.021153878	-0.10998701	0.014733016	-0.022813328	0.11177279	0.083798096	-0.044834293	0.05242581	-0.040109295	-0.023614466	0.01707063
0.0045995815	0.103794314	-0.025173696	-0.062238142	-0.009991739	0.020182632	0.027983898	-0.048909314	-0.006204374	0.0017132887	-0.015951306	0.07415721	-0.008989345	-0.011855881	-0.048655145	-0.01629144
-0.048612148	0.092499465	-0.055648394	-0.026775498	-0.018886046	-0.013192174	-0.02245313	-0.008103976	-0.02376344	0.0396834	0.01450521	0.0056501115	0.04567769	0.02172256	-0.013994256	0.018866394
-0.030913258	0.06225056	0.026155265	-0.093273014	-0.033698063	-0.034712583	0.0029427535	0.029816348	0.018026978	-0.029296538	-0.017790576	-0.024999121	-0.0200634	0.002488783	-0.010576281	0.053165488
0.008307386	0.06302471	-0.04054017	-0.0037952447	0.015266161	0.049854062	0.004781593	-0.049904916	0.02138694	0.008666236	-0.062307052	0.02224228	-0.0585714	0.039202478	0.06643363	-0.042596906
